route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
102,0000000022025062820250909,0003294142025062820250909,Feltre. Staz. Fs,0,SHAPE00243
324,0000000022025062820250909,0003298682025062820250909,Male',1,SHAPE00190
243,0000000022025062820250909,0003269792025062820250909,Cavalese. Autostazione,1,SHAPE00288
153,0000000022025062820250909,0003278442025062820250909,Ponte Arche Autostazione,0,SHAPE00380
288,0000000022025062820250909,0003269232025062820250909,Predazzo. Autostazione,1,SHAPE01583
215,0000000072025062820250909,0003288052025062820250909,Rovereto. Via Manzoni,1,SHAPE00119
658,0000000022025062820250909,0003295912025062820250909,Molveno,0,SHAPE00132
71,0000000022025062820250909,0003280072025062820250909,Tione. Autostazione,0,SHAPE00242
196,0000000022025062820250909,0003282402025062820250909,Lavarone Cappella,0,SHAPE00267
188,0000000022025062820250909,0003290402025062820250909,Pergine V. Intermodale,1,SHAPE01071
395,0000004512025062820250909,0003300212025062820250909,Toss,0,SHAPE00570
181,0000000042025062820250909,0003283952025062820250909,Garniga Terme,0,SHAPE00973
352,0000000022025062820250909,0003303792025062820250909,Trento Ftm,1,
352,0000000072025062820250909,0003304012025062820250909,Trento Ftm,1,
658,0000004512025062820250909,0003296302025062820250909,S.Michele,1,SHAPE00031
326,0000000022025062820250909,0003298882025062820250909,Male',1,SHAPE00090
102,0000000022025062820250909,0003293842025062820250909,Feltre. Staz. Fs,0,SHAPE00243
420,0000000022025062820250909,0003305632025062820250909,Riva Del G. Autostazione,0,SHAPE00050
215,0000000022025062820250909,0003283302025062820250909,Rovereto. Via Manzoni,1,SHAPE00119
243,0000000072025062820250909,0003271142025062820250909,Cavalese. Autostazione,1,SHAPE00033
522,0000000072025062820250909,0003290312025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01795
134,0000000022025062820250909,0003277112025062820250909,Trento. Autostazione,1,SHAPE00035
352,0000000072025062820250909,0003303882025062820250909,Mezzana. Ftm,0,
134,0000000072025062820250909,0003277472025062820250909,Riva Del G. Via D.Chiesa,0,SHAPE00298
250,0000006272025062820250909,0003294112025062820250909,Passo Gobbera,1,SHAPE00283
196,0000000072025062820250909,0003282622025062820250909,Rovereto. Staz. Fs,1,SHAPE00078
243,0000000012025070120250831,0003273982025070120250831,Moena Albergo Trentino,1,SHAPE00572
641,0000000022025062820250909,0003272732025062820250909,Cavalese. Autostazione,1,SHAPE02147
658,0000000012025062820250909,0003298282025062820250909,Spormaggiore,1,SHAPE00873
243,0000000022025062820250909,0003269972025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
181,0000000042025062820250909,0003286422025062820250909,Vigile,0,SHAPE00761
243,0000000012025070120250831,0003273992025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
366,0000000072025062820250909,0003302912025062820250909,Cles. Autostazione,0,SHAPE00470
332,0000000022025062820250909,0003298842025062820250909,Passo Tonale,0,SHAPE00232
169,0000000042025062820250909,0003288782025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00800
552,0000000042025062820250909,0003290722025062820250909,Pergine V. Intermodale,1,SHAPE00197
286,0000000022025062820250909,0003279092025062820250909,Molveno,0,SHAPE00399
123,0000000022025062820250909,0003293522025062820250909,Arten,1,SHAPE00107
336,0000000022025062820250909,0003299532025062820250909,Peio,0,SHAPE00510
184,0000000042025062820250909,0003289242025062820250909,Torcegno,0,SHAPE00214
562,0000000022025062820250909,0003291022025062820250909,Susa',0,SHAPE00802
248,0000000012025062820250909,0003294522025062820250909,Imer,1,SHAPE01422
215,0000000022025062820250909,0003286332025062820250909,Rovereto. Via Manzoni,1,SHAPE01432
243,0000000012025062820250909,0003271682025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00205
63,0000004512025062820250909,0003269692025062820250909,Montesover,1,SHAPE00554
683,0000000072025062820250909,0003274382025062820250909,Passo Pordoi,0,SHAPE00194
71,0000000022025062820250909,0003275972025062820250909,Tione. Autostazione,0,SHAPE00242
60,0000000042025062820250909,0003270962025062820250909,Palu' di Giovo,0,SHAPE00278
243,0000000022025062820250909,0003274442025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
681,0000000392025062820250909,0003302802025062820250909,Tassullo,1,SHAPE01377
80,0000000042025062820250909,0003276412025062820250909,Trento. Autostazione,1,SHAPE00255
134,0000000012025062820250909,0003277172025062820250909,Trento. Autostazione,1,SHAPE00035
7,0000000022025062820250909,0003269282025062820250909,Casatta Valfloriana,1,SHAPE00166
203,0000005552025062820250909,0003287712025062820250909,Raossi,0,SHAPE01198
703,0000000022025062820250909,0003297462025062820250909,Mezzolombardo,0,SHAPE00260
188,0000000022025062820250909,0003290572025062820250909,Tenna,1,SHAPE00787
110,0000000072025062820250909,0003285282025062820250909,Trento. Autostazione,1,SHAPE00034
157,0000000022025062820250909,0003276662025062820250909,Baitoni,0,SHAPE00032
198,0000000072025062820250909,0003283202025062820250909,Folgaria. Via Battisti,0,SHAPE00423
721,0000000012025062820250909,0003301592025062820250909,Plaze Dei Forni,1,SHAPE00024
177,0000000022025062820250909,0003289392025062820250909,Roveda. Bivio,1,SHAPE02563
636,0000000022025062820250909,0003282132025062820250909,Campo Carlo Magno,0,SHAPE00184
364,0000000022025062820250909,0003296892025062820250909,Cles. Autostazione,1,SHAPE00530
196,0000000042025062820250909,0003282492025062820250909,Carbonare,0,SHAPE00103
551,0000000022025062820250909,0003292652025062820250909,Pergine V. Intermodale,1,SHAPE00172
117,0000000022025062820250909,0003269502025062820250909,Cavalese. Autostazione,1,SHAPE02542
78,0000000042025062820250909,0003276972025062820250909,Vezzano. Sud,1,SHAPE00149
717,0000000022025062820250909,0003309952025062820250909,Borgo Valsugana-C.Intermodale,0,SHAPE00036
243,0000000072025062820250909,0003270032025062820250909,Trento. Autostazione,1,SHAPE00467
634,0000000022025062820250909,0003288532025062820250909,Riva Del G.Autostazione,0,SHAPE02316
352,0000000072025062820250909,0003303962025062820250909,Trento Ftm,1,
636,0000000072025062820250909,0003282052025062820250909,Campo Carlo Magno,0,SHAPE00133
336,0000000022025062820250909,0003299492025062820250909,Fucine,1,SHAPE00015
84,0000000022025062820250909,0003288682025062820250909,Regnana,0,SHAPE00858
634,0000000022025062820250909,0003284582025062820250909,Rovereto. Via Paoli,1,SHAPE00076
683,0000000012025062820250909,0003274232025062820250909,Parcheggio,1,SHAPE00008
334,0000000072025062820250909,0003299192025062820250909,Marilleva Solaria,0,SHAPE00715
73,0000000022025062820250909,0003275292025062820250909,Montagne. Binio,0,SHAPE01652
71,0000000022025062820250909,0003278792025062820250909,Trento. Autostazione,1,SHAPE02471
658,0000004512025062820250909,0003295582025062820250909,Santel. Sp64,0,SHAPE00579
233,0000000042025062820250909,0003285932025062820250909,Besagno,1,SHAPE02686
157,0000000072025062820250909,0003280342025062820250909,Tione. Autostazione,1,SHAPE00220
117,0000000022025062820250909,0003269462025062820250909,Cavalese. Autostazione,1,SHAPE02073
153,0000000022025062820250909,0003278042025062820250909,Ponte Arche Autostazione,0,SHAPE00380
243,0000000012025070120250831,0003273902025070120250831,Moena Albergo Trentino,1,SHAPE00572
243,0000000012025062820250909,0003271452025062820250909,Predazzo. Autostazione,0,SHAPE00025
184,0000000042025062820250909,0003289152025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00170
658,0000000022025062820250909,0003295822025062820250909,Mezzolombardo,1,SHAPE00005
332,0000000022025062820250909,0003298822025062820250909,Passo Tonale,0,SHAPE00232
110,0000000022025062820250909,0003285362025062820250909,Trento. Autostazione,1,SHAPE00034
134,0000000022025062820250909,0003276882025062820250909,Trento. Autostazione,1,SHAPE00035
687,0000006272025062820250909,0003280022025062820250909,Terlago,1,SHAPE00196
636,0000000042025062820250909,0003279022025062820250909,Campo Carlo Magno,0,SHAPE00133
494,0000000042025062820250909,0003290832025062820250909,Gardolo. Zona Ind.Le,1,SHAPE00762
69,0000004512025062820250909,0003289542025062820250909,Trento. Autostazione,1,SHAPE01092
110,0000000072025062820250909,0003284642025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
636,0000000022025062820250909,0003278662025062820250909,Tione. Autostazione,1,SHAPE00238
248,0000000022025062820250909,0003295152025062820250909,Val Canali,0,SHAPE00121
658,0000000072025062820250909,0003296042025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
634,0000000072025062820250909,0003285622025062820250909,Rovereto. Via Paoli,1,SHAPE00076
721,0000000012025062820250909,0003301622025062820250909,Rabbi Coler,0,SHAPE00269
395,0000004512025062820250909,0003300152025062820250909,Toss,0,SHAPE00570
110,0000000022025062820250909,0003284132025062820250909,Trento. Autostazione,1,SHAPE00034
90,0000000022025062820250909,0003289292025062820250909,Barco,0,SHAPE00552
110,0000004512025062820250909,0003285192025062820250909,Trento. Autostazione,1,SHAPE00034
248,0000000022025062820250909,0003295162025062820250909,Fiera di Primiero,1,SHAPE00673
420,0000000022025062820250909,0003305422025062820250909,Riva Del G. Autostazione,0,SHAPE00050
314,0000000022025062820250909,0003283112025062820250909,Rovereto. Via Manzoni,1,SHAPE02536
252,0000000012025062820250909,0003271352025062820250909,Moena Albergo Trentino,1,SHAPE00096
134,0000000022025062820250909,0003278972025062820250909,Trento. Autostazione,1,SHAPE01380
334,0000000022025062820250909,0003299182025062820250909,Male',1,SHAPE01040
67,0000000022025062820250909,0003269402025062820250909,V.Veronza. Htl Veronza,0,SHAPE00602
181,0000000042025062820250909,0003287742025062820250909,Trento. Autostazione,1,SHAPE00087
198,0000006272025062820250909,0003288432025062820250909,Rovereto. Staz. Fs,1,SHAPE00378
194,0000000022025062820250909,0003283502025062820250909,Nomi,0,SHAPE01471
243,0000000012025062820250909,0003272942025062820250909,Predazzo. Autostazione,1,SHAPE00049
3,0000000022025062820250909,0003270792025062820250909,Cembra. Polo Scolastico,0,SHAPE00324
332,0000000022025062820250909,0003299362025062820250909,Mezzana. Staz Ftm,1,SHAPE00067
658,0000004512025062820250909,0003296262025062820250909,Molveno,0,SHAPE01123
634,0000000072025062820250909,0003284482025062820250909,Rovereto. Via Paoli,1,SHAPE00076
336,0000000022025062820250909,0003299652025062820250909,Peio,0,SHAPE00510
636,0000000072025062820250909,0003282182025062820250909,Tione. Autostazione,1,SHAPE00046
134,0000000042025062820250909,0003277452025062820250909,Riva Del G.Autostazione,0,SHAPE00272
634,0000000072025062820250909,0003285832025062820250909,Bolognano,0,SHAPE00083
134,0000000042025062820250909,0003280242025062820250909,Riva Del G.Autostazione,0,SHAPE00272
522,0000000072025062820250909,0003291582025062820250909,Castello Tesino,0,SHAPE00370
98,0000000042025062820250909,0003290812025062820250909,Martincelli,0,SHAPE00445
324,0000000072025062820250909,0003298742025062820250909,Male',1,SHAPE00190
184,0000004512025062820250909,0003289052025062820250909,Torcegno,0,SHAPE00214
494,0000000042025062820250909,0003290772025062820250909,Trento. Autostazione,1,SHAPE01212
366,0000000022025062820250909,0003297362025062820250909,Mezzolombardo,1,SHAPE02355
63,0000000022025062820250909,0003269772025062820250909,Sover,0,SHAPE01065
658,0000000022025062820250909,0003302112025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
328,0000000042025062820250909,0003299112025062820250909,Pellizzano,1,SHAPE01166
243,0000000012025070120250831,0003273862025070120250831,Moena Albergo Trentino,1,SHAPE00572
611,0000000022025062820250909,0003269572025062820250909,Cavalese. Ospedale,0,SHAPE00833
352,0000000022025062820250909,0003304402025062820250909,Mezzolombardo Ferrovia,0,
134,0000000022025062820250909,0003277042025062820250909,Trento. Autostazione,1,SHAPE01445
378,0000000042025062820250909,0003297172025062820250909,Cles. Autostazione,1,SHAPE00218
375,0000000022025062820250909,0003296472025062820250909,Dermulo,1,SHAPE00429
243,0000000012025070120250831,0003273872025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00302
549,0000000042025062820250909,0003289442025062820250909,Madrano. Albergo,0,SHAPE00389
71,0000000022025062820250909,0003279682025062820250909,Tione. Autostazione,0,SHAPE00075
248,0000000072025062820250909,0003294632025062820250909,Fiera di Primiero,1,SHAPE00673
134,0000000022025062820250909,0003280232025062820250909,Trento. Autostazione,1,SHAPE00035
658,0000000022025062820250909,0003295692025062820250909,Mezzolombardo,1,SHAPE00330
332,0000000022025062820250909,0003298392025062820250909,Fucine,1,SHAPE00125
3,0000000022025062820250909,0003270702025062820250909,Trento. Autostazione,1,SHAPE00182
108,0000000022025062820250909,0003293612025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01108
663,0000000012025062820250909,0003273582025062820250909,Passo Fedaia,0,SHAPE00179
3,0000000072025062820250909,0003270762025062820250909,Trento. Autostazione,1,SHAPE01416
507,0000000022025062820250909,0003284032025062820250909,Ala. Staz. Fs,0,SHAPE01234
332,0000000022025062820250909,0003299692025062820250909,Mezzana. Staz Ftm,1,SHAPE00067
198,0000000022025062820250909,0003285092025062820250909,Serrada. Via Pasubio,1,SHAPE00763
366,0000000042025062820250909,0003297412025062820250909,Cles. Autostazione,0,SHAPE00470
200,0000000022025062820250909,0003283012025062820250909,Rovereto. Via Paoli,1,SHAPE02221
71,0000000072025062820250909,0003275512025062820250909,Ponte Arche Autostazione,1,SHAPE00011
352,0000000022025062820250909,0003303382025062820250909,Trento Ftm,1,
245,0000000072025062820250909,0003275272025062820250909,Tiarno di Sopra,0,SHAPE00048
3,0000000022025062820250909,0003270802025062820250909,Capriana,1,SHAPE02385
231,0000000022025062820250909,0003282362025062820250909,Mori. Staz. Fs,1,SHAPE01129
336,0000000072025062820250909,0003299582025062820250909,Peio,0,SHAPE00510
658,0000000072025062820250909,0003295982025062820250909,Molveno,0,SHAPE00132
663,0000000012025062820250909,0003273472025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
420,0000000012025062820250909,0003305452025062820250909,Riva Del G. Autostazione,0,SHAPE00050
368,0000000022025062820250909,0003297802025062820250909,Cles. Autostazione,1,SHAPE00637
203,0000000022025062820250909,0003283402025062820250909,Ometto,0,SHAPE02496
245,0000000022025062820250909,0003275102025062820250909,Tiarno di Sopra,0,SHAPE00048
641,0000000022025062820250909,0003269712025062820250909,Alpe Pampeago,0,SHAPE00270
658,0000000022025062820250909,0003297702025062820250909,Molveno,0,SHAPE01043
721,0000000012025062820250909,0003301552025062820250909,Plaze Dei Forni,1,SHAPE00024
188,0000000022025062820250909,0003290502025062820250909,Pergine V. Intermodale,1,SHAPE00376
663,0000000012025062820250909,0003273442025062820250909,Passo Fedaia,0,SHAPE00179
658,0000004512025062820250909,0003295992025062820250909,Molveno,0,SHAPE00132
169,0000000412025062820250909,0003288762025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00200
658,0000004512025062820250909,0003301272025062820250909,Trento. Autostazione,1,SHAPE01178
80,0000000042025062820250909,0003279602025062820250909,Sopramonte,1,SHAPE01191
175,0000000022025062820250909,0003279072025062820250909,Vezzano. Apt,1,SHAPE00316
357,0000000022025062820250909,0003300292025062820250909,Cles. Autostazione,1,SHAPE01776
526,0000000042025062820250909,0003287332025062820250909,Vattaro. Civ.80,0,SHAPE01899
290,0000000022025062820250909,0003291752025062820250909,Faida,0,SHAPE00331
120,0000004512025062820250909,0003270152025062820250909,Trento. Autostazione,1,SHAPE01083
7,0000000042025062820250909,0003269302025062820250909,Casatta Valfloriana,1,SHAPE00166
494,0000004512025062820250909,0003291832025062820250909,Baselga. Municipio,0,SHAPE01098
134,0000000022025062820250909,0003277512025062820250909,Riva Del G.Autostazione,0,SHAPE00441
658,0000000022025062820250909,0003297672025062820250909,Molveno,0,SHAPE01043
641,0000000022025062820250909,0003269672025062820250909,Cavalese. Autostazione,1,SHAPE00303
721,0000000012025062820250909,0003301452025062820250909,Plaze Dei Forni,1,SHAPE00024
243,0000000022025062820250909,0003270042025062820250909,Cavalese. Autostazione,1,SHAPE00033
86,0000000042025062820250909,0003288882025062820250909,Olle,0,SHAPE00606
520,0000000022025062820250909,0003290042025062820250909,Trento. Autostazione,1,SHAPE01069
110,0000000022025062820250909,0003285172025062820250909,Besenello,1,SHAPE01007
663,0000000012025062820250909,0003273372025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
503,0000004512025062820250909,0003283992025062820250909,Sabbionara V.Pozza "Erta",0,SHAPE01066
80,0000000022025062820250909,0003276272025062820250909,Laghi di Lamar,0,SHAPE00724
